name,description,address,regularPrice,discountPrice,bathrooms,bedrooms,furnished,parking,type,offer,userRef
¸˛Ç◊ı˜Â¯˘¿,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,6577 Cambridge Road,38745,76197,1,16,false,false,false,false,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰
test⁠test‫,␣,23 Waxwing Circle,65300,51606,10,18,false,false,true,false,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
Ω≈ç√∫˜µ≤≥÷,/dev/null; touch /tmp/blns.fail ; echo,49679 Bluejay Center,92900,24619,16,16,true,false,true,false,・(￣∀￣)・:*:
Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,הָיְתָהtestالصفحات التّحول,3271 Clyde Gallagher Crossing,77723,53270,0,15,true,false,true,true,test⁠test‫
-1E02,<svg><script>0<1>alert('XSS')</script>,05589 Memorial Alley,42718,23414,6,15,true,true,false,false,1'; DROP TABLE users--
$1.00,"<>?:""{}|_+",1403 Meadow Vale Center,5495,83007,12,2,false,true,false,true,⁦test⁧
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,NIL,19 Shasta Way,80863,89423,5,15,false,true,false,true,　
-1/2,⁰⁴⁵,0 Londonderry Trail,28099,52581,7,11,false,false,true,false,<script>alert('hi')</script>
",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",社會科學院語學研究所,57930 Crescent Oaks Junction,62576,365,16,0,true,true,true,false, 
1E+02,הָיְתָהtestالصفحات التّحول,9 Carey Pass,74288,86002,19,0,true,true,true,true,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
울란바토르,åß∂ƒ©˙∆˚¬…æ,3 Arkansas Avenue,46134,51620,19,5,false,true,false,true,1'; DROP TABLE users--
社會科學院語學研究所,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",94329 Hudson Terrace,70745,32348,1,5,false,false,false,true,␣
᠎,() { 0; }; touch /tmp/blns.shellshock1.fail;,5469 Northview Alley,82249,48511,2,15,false,true,true,false,-1E02
¡™£¢∞§¶•ªº–≠,() { 0; }; touch /tmp/blns.shellshock1.fail;,5696 Lindbergh Junction,91994,11245,19,0,false,true,true,true,١٢٣
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,49 Barnett Drive,90804,71931,16,1,false,false,false,true,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
-1,␢,5060 Delaware Road,25708,77370,12,11,true,false,false,true,¡™£¢∞§¶•ªº–≠
-1,1/0,39 Meadow Valley Plaza,65017,96826,18,11,true,true,true,false,・(￣∀￣)・:*:
⁰⁴⁵₀₁₂,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,08 Shoshone Drive,55963,82019,5,17,false,false,true,false,`⁄€‹›ﬁﬂ‡°·‚—±
1E+02,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,0 Steensland Avenue,42017,20196,10,13,true,true,true,true,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
'',-1E+02,267 Warner Road,61163,75916,19,11,true,false,false,true,
😍,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,081 Barby Junction,80041,45390,19,20,true,true,false,true,-1E2
הָיְתָהtestالصفحات التّحول,,87018 Hermina Point,86696,29703,19,0,true,false,false,false,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
　,<svg><script>0<1>alert('XSS')</script>,05 Buell Hill,45694,43364,8,8,false,false,false,false,"'""'"
œ∑´®†¥¨ˆøπ“‘,ÅÍÎÏ˝ÓÔÒÚÆ☃,49293 Butternut Court,79784,94369,8,11,false,false,true,false,⁦test⁧
-1,1.00,788 Nobel Junction,58993,11871,0,6,true,true,true,false,　
../../../../../../../../../../../etc/hosts,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,042 Stuart Circle,72905,89157,20,7,false,true,false,true,‫test‫
1.00,⁰⁴⁵,3398 Browning Drive,29908,29585,4,2,false,true,true,false,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
部落格,␡,58 Grover Center,44219,96932,15,9,false,true,true,true,0.00
<script>alert('hi')</script>,🐵 🙈 🙉 🙊,7216 Sachtjen Parkway,14274,76469,16,2,false,false,true,false,1E+02
-1,0.00,8 Westport Plaza,60865,16482,20,1,false,true,false,true,﻿
　,',926 Prairie Rose Crossing,33787,47249,10,12,true,true,true,false,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
｀ｨ(´∀｀∩,␢,5966 Sheridan Circle,71519,34956,0,15,false,true,false,false,᠎
１２３,"__ﾛ(,_,*)",95 Arrowood Parkway,23021,49194,5,2,true,true,false,false,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
🐵 🙈 🙉 🙊,👩🏽,2 Bartillon Park,14191,91158,11,1,false,false,true,true,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
¸˛Ç◊ı˜Â¯˘¿,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,016 Fairfield Hill,46378,36474,5,14,false,true,false,true,Œ„´‰ˇÁ¨ˆØ∏”’
../../../../../../../../../../../etc/hosts,'',35560 Cascade Junction,9690,29686,9,8,false,false,false,true,1E+02
␣,​,71662 Shoshone Place,88773,83778,18,12,true,true,false,true,''
社會科學院語學研究所,¡™£¢∞§¶•ªº–≠,45 Lighthouse Bay Trail,96896,74492,4,10,true,false,false,false,1E02
Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,사회과학원 어학연구소,41489 Crowley Plaza,96403,55372,5,20,false,false,true,false,1
null,"""''''""'""",575 Johnson Drive,91766,6661,0,17,false,true,true,false,../../../../../../../../../../../etc/hosts
(╯°□°）╯︵ ┻━┻)  ,<svg><script>0<1>alert('XSS')</script>,67 Briar Crest Pass,91496,61842,8,5,true,true,true,true,() { 0; }; touch /tmp/blns.shellshock1.fail;
⁰⁴⁵₀₁₂,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,56 Del Sol Junction,318,75783,8,1,false,true,true,false,1E02
"<>?:""{}|_+",$1.00,84025 6th Lane,57883,34504,8,2,false,false,false,true,사회과학원 어학연구소
␢,␢,90 Namekagon Road,37619,50290,0,5,true,true,true,false,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
null, ,41 American Ash Place,40710,63642,13,4,false,false,true,true,"<>?:""{}|_+"
ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,🐵 🙈 🙉 🙊,8950 Saint Paul Park,4529,24917,20,6,false,true,false,false,0.00
"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",👩🏽,6 Sommers Drive,84152,23878,0,4,false,true,false,false,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
社會科學院語學研究所,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,2 Ronald Regan Junction,30493,65369,9,8,false,true,true,true,␡
　,הָיְתָהtestالصفحات التّحول,91 Maywood Terrace,2026,17600,12,0,true,false,false,false,"<>?:""{}|_+"
❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,../../../../../../../../../../../etc/passwd%00,3867 Novick Avenue,15018,50679,4,11,false,true,true,false,⁰⁴⁵₀₁₂
¸˛Ç◊ı˜Â¯˘¿,🐵 🙈 🙉 🙊,21513 Lien Parkway,47730,9752,19,9,false,false,true,true,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,/dev/null; touch /tmp/blns.fail ; echo,05091 Burrows Park,53106,2300,18,19,false,false,true,true,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
"""'""'""''''""",␣,110 Birchwood Junction,49805,84519,1,14,true,false,true,false,ÅÍÎÏ˝ÓÔÒÚÆ☃
␡,00˙Ɩ$-,45830 Johnson Alley,11009,24006,20,19,true,false,false,false,œ∑´®†¥¨ˆøπ“‘
1/2,1E+02,1 Westend Center,52076,6223,20,14,true,false,false,false,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
﻿,😍,3415 Springs Trail,59842,36914,8,12,false,true,true,true,1;DROP TABLE users
<script>alert('hi')</script>,../../../../../../../../../../../etc/hosts,60 Sundown Court,92660,52449,5,5,false,false,true,true,᠎
() { 0; }; touch /tmp/blns.shellshock1.fail;,../../../../../../../../../../../etc/passwd%00,869 Moulton Way,35558,20945,10,16,true,true,true,false,᠎
‪‪test‪,¸˛Ç◊ı˜Â¯˘¿,416 Debra Alley,91936,12544,7,20,false,false,false,false,""""
,../../../../../../../../../../../etc/hosts,9790 Rockefeller Circle,98265,23456,20,7,true,true,false,true,œ∑´®†¥¨ˆøπ“‘
-$1.00,​,562 Redwing Terrace,60721,28159,1,9,false,false,false,true,-1E02
() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },`⁄€‹›ﬁﬂ‡°·‚—±,13 Melrose Pass,12352,52751,1,7,true,false,false,true,../../../../../../../../../../../etc/hosts
$1.00,œ∑´®†¥¨ˆøπ“‘,771 Fairview Pass,31647,51192,17,0,true,false,true,false,Œ„´‰ˇÁ¨ˆØ∏”’
0/0,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,41882 Acker Center,59043,53036,18,17,true,false,false,false,œ∑´®†¥¨ˆøπ“‘
<img src=x onerror=alert('hi') />,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,3 Granby Park,22110,80871,8,18,false,true,true,false,"__ﾛ(,_,*)"
울란바토르,😍,7346 Chinook Circle,75346,51140,12,10,true,true,true,false,() { 0; }; touch /tmp/blns.shellshock1.fail;
$1.00,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,38887 Jenna Terrace,4428,20614,16,8,false,false,true,true,🐵 🙈 🙉 🙊
null,⁰⁴⁵,1281 Mariners Cove Road,19320,7541,6,10,true,true,false,true,null
œ∑´®†¥¨ˆøπ“‘, ,8961 Waywood Place,11257,49749,3,11,false,false,false,true,''
null,Ω≈ç√∫˜µ≤≥÷,999 Burrows Court,86501,7425,19,3,true,false,false,true,﻿
<script>alert('hi')</script>,"""",6260 Melody Terrace,57876,83991,2,4,true,false,false,true,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
'',',472 Holy Cross Center,41615,20094,13,12,false,true,true,true,・(￣∀￣)・:*:
0.00,<svg><script>0<1>alert('XSS')</script>,70930 Anthes Drive,36812,43772,4,9,false,true,true,false,../../../../../../../../../../../etc/passwd%00
ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",5 Crescent Oaks Junction,77810,80855,14,16,false,false,false,true,᠎
"__ﾛ(,_,*)",👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,6 Lakewood Pass,93146,6515,13,2,false,true,true,true,œ∑´®†¥¨ˆøπ“‘
Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,55517 Dwight Place,18231,12175,4,7,true,true,true,true,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
"""",😍,9791 Carberry Center,43699,96780,9,1,false,false,true,true,"""'""'""''''"""
() { 0; }; touch /tmp/blns.shellshock1.fail;,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,7102 Sherman Place,32943,40285,11,16,false,true,true,false,␢
␢,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",0119 Farragut Junction,64603,17330,17,14,true,false,false,true,﻿
̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,部落格,8 Karstens Center,51663,18806,19,4,false,true,true,false,​
œ∑´®†¥¨ˆøπ“‘,｀ｨ(´∀｀∩,8 Prentice Junction,48633,67497,9,5,true,false,true,true,"""''''""'"""
👩🏽,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,9 Sherman Lane,15094,61223,8,17,false,true,false,false,1E2
null,﻿,54146 Basil Point,96825,1768,16,3,true,true,false,true,Ω≈ç√∫˜µ≤≥÷
̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",45 Parkside Drive,74732,5827,13,4,true,false,false,false,1
<img src=x onerror=alert('hi') />,-1,4887 Badeau Trail,12535,3215,2,13,true,true,false,true,$1.00
NULL,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",152 Toban Circle,67914,32741,5,19,true,true,true,true,"""'""'""''''"""
ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,​,2670 Reinke Street,15565,23735,16,11,true,true,false,true,-1E2
パーティーへ行かないか,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,406 Utah Circle,58073,65539,8,12,false,false,false,false,1'; DROP TABLE users--
˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,0.00,93 Thierer Way,45202,61658,13,16,false,true,false,false,١٢٣
Ω≈ç√∫˜µ≤≥÷,הָיְתָהtestالصفحات التّحول,41 Comanche Terrace,72596,38435,6,7,true,true,false,false,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,40 Riverside Road,90634,62575,9,15,false,true,true,false,'
사회과학원 어학연구소,../../../../../../../../../../../etc/hosts,09950 Hovde Terrace,41891,75273,2,2,false,true,true,false,""""""
﻿,,4948 Russell Street,86028,93757,19,11,false,false,false,true,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
00˙Ɩ$-,NULL,8 Golf Crossing,40854,96754,0,16,false,true,false,false,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ"
﻿, ,018 Raven Hill,8669,13398,16,2,true,false,true,true,00˙Ɩ$-
¡™£¢∞§¶•ªº–≠,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",45808 Meadow Vale Hill,99894,9520,4,3,true,false,false,true,0/0
⁰⁴⁵,Œ„´‰ˇÁ¨ˆØ∏”’,65 Grasskamp Place,47899,40257,11,10,false,true,false,false,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣
1.00,<img src=x onerror=alert('hi') />,6 Arizona Alley,86144,31886,19,14,false,false,true,false,​
울란바토르,1.00,5597 Steensland Junction,89414,23472,10,2,false,true,true,false,1/2
test⁠test‫,👩🏽,994 Ludington Pass,49462,99394,2,20,false,false,true,true,() { 0; }; touch /tmp/blns.shellshock1.fail;
﻿,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,05 Burrows Avenue,26744,20532,7,18,true,false,true,true,-1
